ID,GrassDensity,PitchMoisture,PitchHardness,CracksOnPitch,BouncinessOfPitch,Target
0xca2,46.7796264158213,42.9090126167581,38.0086950545811,10.3568857714698,59.6623429619559,1
0x17e9,57.9517681658966,43.3371005700688,38.8140037355801,12.6356878949628,49.780894329529,1
0x1327,51.9984788099527,42.6170442833193,40.6559714600751,18.3040969151445,46.569970700683,0
0xab8,51.5576080122411,,47.91642398897,10.101945826746,59.7205186871533,1
0x1ca8,22.2529515982039,24.7366636821024,,14.8418109299177,74.3559232085779,0
0x1e47,40.9121096033648,47.2182312423787,30.5116370439324,11.1679949119604,61.3296593244999,1
0x625,52.4717261390173,38.2274676523806,39.2474591031766,8.67094077683232,52.7633847734421,1
0x2bbd,50.8373246782678,36.4639365773929,26.0545257417158,7.20162725340929,47.334020721267,1
0x13dc,22.3573388915408,22.7063918620531,45.3625666753985,15.8004854812779,66.0989969144978,0
0x2381,48.9962319674201,19.2256102346856,52.5006481175215,17.1575256958104,66.6538927941964,0
0x19b1,24.5804226571087,28.359678224926,47.3114430570068,10.9596140731199,66.0514757094389,0
0x29cd,55.6785756932649,51.3063135627422,49.7120365620109,,50.0494520819648,0
0x12b3,41.8009687103484,32.7750441706716,28.1811991504004,12.8068834639133,60.6036607649648,1
0xba7,40.0480154289108,,33.8183020086041,4.36170625244877,,1
0x219f,43.3811012074066,,37.3469719607067,12.8264527847579,61.0990852887996,1
0x1eba,20.6541030211127,25.7968822870943,53.7121920618142,18.6914477339832,69.8412298624298,0
0x2a8f,42.2818884806729,42.7340944002881,34.7176220638457,6.42021962212618,57.4928489367553,0
0x125a,54.2233406527789,33.8861590803959,31.6752360777088,8.95338228535852,54.1489079707686,1
0xc31,48.3080326043915,15.7584155206747,40.3735491011804,14.1074818409718,58.466047141343,1
0x13f7,31.2971382903781,21.6730687316404,41.7500240450241,15.3612562827716,59.8898802480847,1
0x1523,34.2878021057504,20.5258640043562,40.6180209347755,14.710213124462,70.7488181099942,0
0xfa3,47.4308722869167,42.0168723473022,32.549285580304,5.20819532106113,46.2601874862652,1
0x26ec,59.1419154580955,31.1377766759741,47.7632258091181,6.49427361370559,49.8291979679021,1
0x77c,46.7002260978685,36.7899000504844,,3.82130449644741,52.8655984541013,1
0x26f8,44.0998267980866,44.4940291025346,,9.06090422441738,53.866017534479,0
0x26d8,28.7899468726686,16.4523690360891,49.4893361230237,11.5170673353082,58.0135687350603,0
0x19ef,61.3127751716857,52.527538387178,42.6679743403032,4.15975918318821,55.701594832809,1
0x1041,37.6547015403438,25.4572475886453,56.6267250631238,14.5856936915706,76.6995902436562,0
0x273e,48.2073447128354,51.2112914467181,27.6451437455039,7.94382830074822,62.4225087001704,1
0x22a1,53.0524754036164,40.2921654495069,39.9564658236074,9.61963602545996,47.7821798980398,1
0x26d1,47.4295412726563,30.2476904681162,32.6989916177208,12.8092905600937,,0
0x1d4a,45.4693341679903,,38.7521049789478,12.1036120390571,47.5183332925781,1
0x28bf,41.7540250782433,51.3533612403667,36.9788370510759,3.64811762056494,56.5420327003376,1
0x89b,57.4686960364501,32.1602299636325,,9.2386534665276,55.4452525921837,1
0xcf5,31.026198986751,17.0246776283391,45.4429632507748,10.9197911204812,62.8671190724511,1
0x1c2b,56.1872197844668,53.749102170975,46.4029994305541,4.23535638218031,61.2180409672494,1
0x1960,26.0533053710123,33.7146601434868,49.9052190258604,,64.9194550801472,0
0x650,45.113405537936,34.9679580572392,37.6580077783866,6.29966799880346,46.9270142717438,0
0xb6e,44.2120638550632,43.3296724853817,29.549147357375,,49.8652979246476,1
0x1012,32.2685695862961,28.6096600853772,43.2517338844144,10.450307814582,58.9298629916648,0
0xe39,40.9902452945011,28.589423064718,56.3487559437766,15.5209242907265,74.8390882136338,0
0x19d2,49.0088240980918,24.4874786895312,46.2587008486484,15.6979944891702,77.148315831635,0
0x29cb,41.6779920108491,32.2165219687187,43.0719006315567,7.21373772888901,57.0049948056864,1
0x2209,39.238193781392,,,13.6363315251863,62.9118763675648,0
0xdea,40.8263646051044,44.9222674456547,35.5209077118983,7.93610722459149,61.6153790639587,1
0xe2e,45.9057140534565,26.490574531092,48.4635253576257,13.4043826168694,60.6609827902508,0
0x1f24,57.8867919646644,42.4565073516265,47.1226195193261,7.02652248201386,60.980771603208,1
0xe90,47.8830242541924,48.5358561004072,43.2524172253908,3.80734294125613,58.0363397893317,1
0xc90,63.0998737963272,41.2082431580998,35.1513585056995,8.19659536296017,48.5446791590453,0
0x15c4,30.2076957058452,24.1200524497119,42.195381299468,12.988928959814,73.5162025156391,0
0x24fe,48.1323811233523,30.9846781653412,63.1276546431401,16.9462033595318,61.7472313983469,0
0x248e,26.4463120557169,43.655284268727,55.1481444625339,13.8384610572289,63.7843793252852,1
0x25ac,51.3274220623644,44.9832588955324,29.9015257419485,,61.2257351160733,1
0xe2a,56.1310251031346,44.0990024360499,49.1680248300065,6.12252409189867,51.4916848463079,1
0xc36,58.2535768752838,30.1543773732757,47.732441051581,11.7012599392123,50.1694484582134,1
0x167b,50.7739354327832,31.3238369537674,42.407339580152,3.81968730105803,52.6972141269592,0
0x25c4,62.6885136194484,37.414323907751,44.6193060939418,8.20283663736911,55.3441482035846,1
0x2c64,63.153302152327,52.7416224482952,31.3520598753252,3.0335807852547,60.0412589436892,1
0x195c,20.683204693017,31.812565110104,63.5183637833064,12.0069584545223,72.7246138701165,0
0x70d,22.0931498357224,15.0559644373806,46.1430524603577,16.024157881843,61.5913224500407,0
0x26a1,30.8483404562021,28.5339186513856,59.8565777586672,15.9877560102813,59.0501026888424,1
0x20f7,48.1181802282691,20.9994452377628,48.2763516645396,12.6138672535883,,0
0x2909,43.3931869868849,32.9244078758978,42.200723151448,7.40103500210902,58.6095689998968,1
0x29ab,56.3550986239867,48.8189051471201,40.6783240088366,7.97908280061085,59.7082604331586,1
0x21f4,43.7096280654875,47.4586415931456,38.3831216452697,5.44372778639073,48.2563655606581,1
0x60b,28.6347051069028,19.344666152563,,17.843899992423,76.5727933844587,0
0x402,61.3387020743802,35.0686434782188,32.5969643515727,11.9784463289385,60.3289693527716,1
0x27ff,47.3116651768795,32.1668856024517,46.3158707037508,11.1026623849677,58.3120960462826,1
0x1336,33.7486220035423,22.9404543211951,58.5624541625823,14.0837505343404,64.661067140641,0
0x1d17,55.9170231928416,18.410708120358,42.6552526248913,18.5915555328891,48.3766647894748,1
0x154e,30.4860064459081,48.0991137398756,,5.62344666069173,48.5612567095168,1
0x8ad,39.7527098221106,22.1143304852457,61.7283799787629,12.6730596680033,73.7373388233966,0
0x198a,21.7790308608215,31.2820383351746,40.8385234201905,13.2882368273545,64.9684278583239,0
0xddc,43.5270717761375,17.0947211775504,43.8427485482991,11.4580441954376,71.5109289814077,0
0x59d,47.5758652751993,45.4758030276152,44.0142186335421,6.83635259880852,58.8789306363622,1
0x16d2,51.4648952760277,49.0366023088388,43.8859762817591,6.37996972263544,61.767286805102,0
0x269f,44.9405597836546,16.3158020035408,49.5657120716174,19.2330940751757,77.4608855154286,0
0xb2d,32.2729080398016,26.51059039662,45.8562018314699,16.8156998628373,74.9916925190683,0
0xe73,63.5877186613288,37.9359728702099,35.029161735338,5.75727775863225,50.108058042376,1
0x1d84,32.4635443673842,16.3530577205822,61.9059702660281,17.5174915112957,74.9593978026348,0
0x2c6e,56.4467958879213,43.3111635354793,46.6439283141566,3.10277109476959,45.1910328882956,1
0xd99,62.1852870286648,45.1363412203793,32.1154984895463,9.48936910810496,60.7457479592502,1
0x2393,41.4843554442508,43.7961537849971,,7.72390574141549,48.8599191978256,0
0x2684,63.619522121308,44.0980611591947,47.3573339081225,10.037658729699,46.2659701367554,1
0xe7a,47.1701200890946,17.6605135913466,61.1624233915211,15.3904479935772,60.3564545082503,0
0x52e,49.8213728971681,22.1760551713381,48.0358508708707,15.3591188526517,64.7951820126189,0
0xdab,56.8580543025077,34.0050704381696,45.9950701561391,7.89981691710192,,0
0x7d4,43.166339335718,48.0575152305343,41.305143542906,,48.0265022464292,0
0x21fa,59.143283243421,33.3733636103185,25.9444555430994,9.68292928124261,62.4274695479057,1
0x175d,47.299975652542,38.368144073552,32.8440951006649,3.6126747829486,59.0229815916337,1
0x1393,29.8497384631677,32.4832053862735,41.09254384326,16.5046884949814,58.8977818029084,0
0x1f28,46.2528269401021,48.1940806525464,41.5461447893012,4.44038109068332,57.4896092958413,1
0x5fe,48.9070794059109,17.3568827864397,40.7495778140556,16.6020055502856,62.1094197883899,0
0x1abb,23.7273087701864,31.1240618332278,,6.86920690860055,73.1257773747821,1
0x1360,52.51097940762,41.8856024820229,,12.419112242276,51.7177680714188,0
0x631,45.22826136677,28.6516780225008,49.109016363348,18.2018746978482,58.8798478326647,1
0x25bf,37.1883686751731,23.9105999531216,46.9950562403504,,60.7019479800313,0
0x180f,60.2271229130402,39.4847305723961,31.063026456547,10.0883901748935,55.5690173708732,1
0x167e,41.6087944959314,25.3847559168044,46.9957010276554,18.7508520665458,66.7294598839932,0
0x1c08,32.6060928453089,28.3438057750584,48.4339561827834,14.6553747280763,72.8529534222587,0
0x5d3,23.7510790008544,31.9261373913892,,16.3226314954646,66.2392156230029,0
0x1d8f,54.4429124407099,52.9744384089425,44.3917942904371,10.729321903783,45.210469731667,1
0x189a,64.9226884674644,33.0185763574004,45.187902922658,8.24756734767247,57.3324148323094,1
0x2218,49.2315353410829,42.3236670480046,26.3856727376151,11.0770242722869,62.0822626578437,1
0x25da,61.7878006164619,43.3293649526119,46.6901189218188,6.16241898971539,59.1970019391156,1
0x2433,51.8980607705329,51.1441733049513,47.884849664226,6.75049511998308,51.7341046628838,1
0x11c4,55.8017811387457,36.4326498603087,34.0466475930723,11.0526024989894,60.5331465432804,1
0xb64,54.1176197148182,47.1872223374328,32.2177422294406,12.7962702256946,56.2001876901414,1
0x1059,40.9634690495146,38.9944727407258,43.8431803484737,6.78215240090617,56.4206681272004,1
0x2645,39.4290430618831,25.4736269190834,57.2344656381907,19.3210616891444,68.2472639162604,0
0x234b,48.5638851636176,17.6974198550311,64.5271519387199,,62.3925892343258,0
0x1afd,41.5941993199382,41.8811122531312,42.4755883342795,4.44194962482795,60.4769052533102,0
0x1642,44.2582466844335,,45.8170597228232,,61.6793537585673,0
0x855,52.716306375705,45.8887605603615,46.1009620141136,8.78167979816624,57.445014655517,1
0x1a3a,47.5563608554669,43.1493007778349,27.560853902741,6.45169884117108,47.8416866700244,1
0xdbe,59.9209391021932,48.8170955448005,28.2340325155533,5.08046472066162,,1
0x90d,46.8494454388527,22.6211438625105,54.047954822045,19.2813064017772,59.2349896104341,0
0x461,49.2781077771683,54.3487460671253,46.002760992017,12.5345138971934,62.4572186647304,1
0x22e6,48.5669780900421,31.0817982909222,56.8076047865396,14.8166066993658,59.1976966281479,0
0xd79,44.5158397710941,27.0403392664963,45.5596515465721,15.2024065158527,70.3861567156958,0
0x18ed,45.0331574911383,22.3602433051296,63.159051427498,19.0447396651881,74.0022087013748,0
0x1c0c,32.6671380508776,36.5093111703261,39.8641231016682,19.687018460024,76.9388557958773,0
0xe11,21.482191855217,43.3201532771542,26.3479534221802,12.0659731937399,74.7237467951807,1
0x20de,52.481395963105,51.9451827804074,30.6397254928067,5.01177198412753,46.7441866531404,1
0x1b7f,64.4782805787186,40.3527689117409,46.8520046527632,12.8342357817664,46.0501019692708,1
0xc65,42.1536470471693,16.3751844123852,40.276614261131,19.8838200871814,66.7193782869806,0
0x10bb,49.2603348910792,36.7055896308908,33.8039093451512,,49.3220765166149,0
0x11fd,40.6351182992017,30.7908636309433,34.3930076406389,4.25517130235281,53.0472487540792,1
0x2982,41.891511868931,34.0560361985457,30.6041000235174,4.45234225713531,59.879004442168,1
0x2924,48.045777821968,23.9066775419352,54.1719357995861,13.2949737233048,77.778588950712,0
0x12a0,45.66181509331,50.0818480971728,41.5426061520115,12.3911396476431,48.4581834160421,1
0x1ca1,60.0440190465051,39.5655910275318,36.7894750982035,7.44709966754434,53.1289254108869,1
0x13ae,31.2535786346705,29.8656988965583,60.0665665286868,14.658683615743,66.6110767489601,0
0x1196,50.5329770461621,51.8114942308447,25.2733989483566,6.89310574846537,49.4717101489791,1
0x967,56.4048650847654,,41.6559006089495,3.67475682584732,50.8753907074015,1
0x24af,47.7442960186967,15.2526294516506,48.0921514193579,12.3907167342172,65.8400716215531,0
0x285f,32.5430099120278,23.781322981307,43.3080590486482,19.7424719055889,72.1643463730302,0
0x190b,52.4253026803118,42.0438793454797,28.2937435276124,9.86719985475936,,1
0xdfb,20.8971830640611,18.7067713023659,58.447012639413,18.3796228266169,67.8113999665408,0
0x1482,50.1414522769873,30.2653497488963,28.0223228897527,,52.3337704278856,1
0x10ad,46.7035508532227,22.0621060676372,59.189856938967,19.57429600992,68.8781037517208,0
0x2b19,43.3512965649202,22.9667251310975,53.8077394296577,16.1565436889732,65.5429552088205,1
0xb33,51.118599544457,49.7997415664487,44.9202719668949,6.03946869748657,60.0600776084297,1
0x2c8f,36.3893896083359,,59.6553655388126,14.30519434546,68.779511613494,0
0x190c,54.4594917242329,36.4781906093702,32.1772815418064,8.3075846397752,45.8922471400057,1
0xdc1,36.5901653910751,25.3577047148038,51.4652518792832,16.7751741574412,70.7868803248815,0
0x171e,45.4237300356669,23.4175679282724,64.8915660110358,15.5887522811702,63.1924091242613,0
0xb04,47.0942919895249,43.5842356058842,39.8779939827286,5.03251990961084,56.1445387024283,1
0x2933,51.6491659819105,42.9840664370187,49.6697251795963,5.41916147963106,60.8786925599605,1
0x41b,56.9195618409859,39.7720326551057,,5.14740101228959,56.2898213680092,1
0x1318,21.4745300522298,29.0110943216843,40.7183200582867,18.3332108283091,72.883354395408,0
0x237b,64.259044351195,53.8431727011084,41.5683773522604,11.6204509991495,60.4908223194881,1
0x11e1,31.8358394463383,24.2703050870296,44.0573417981422,17.8974083761085,77.8863041561158,0
0x2989,60.9918523487907,43.8879779118837,,,53.5965989133208,1
0x24f3,42.0949632358929,43.5354757965093,25.2752148128784,11.3015729532017,51.0102537076164,1
0xb2a,20.6223854133453,17.7697799196715,,18.5751448455543,75.5856489974836,0
0x19d0,55.0782871550464,33.5171314281882,,10.6793968221469,56.033195170454,0
0x2b03,61.4667095043675,33.5781357403288,45.6727441996032,4.9505258735987,61.5065592176278,1
0x2bfa,23.391415599482,17.8948346145978,50.8667235994482,19.6190095114431,75.6990775971005,0
0x193b,41.5749045599637,39.6300208439235,38.9815962593275,4.90014274322559,62.6478523052457,1
0x2b41,20.1599009294822,30.9577213984857,47.2655690936379,5.74885624199236,52.6461911384492,0
0x29c3,28.0268075078904,23.2518840494642,44.1944980055868,18.0079615888354,67.4358143664145,0
0x591,64.3141949122024,42.3679413649675,41.9831547175458,7.4457802829796,59.6685846211139,1
0x2377,37.2091332557666,20.3146402555356,46.8733613208169,12.2898231662573,64.2116597865066,0
0x16c4,64.7690629945698,46.5933031387561,36.4030084449141,,45.8954757388383,0
0x4cc,28.9131540303424,26.7498913979919,46.0737119904069,17.8739133492844,59.0107174847867,0
0x29b6,45.2574472563938,30.1505630257073,27.2392332841824,10.1796447108247,50.6751599636783,1
0xe9d,59.1885569679533,48.6754184574012,,7.87178697374589,,1
0x2b65,45.4464253227004,41.3213656566187,33.9277994708797,8.82175629832754,47.4827388804585,1
0x15b9,47.5013141951477,32.9181967314303,62.8439811464131,17.0108674819086,60.3013024279613,0
0xf51,40.2664460915292,28.0760153248218,44.4896532185534,19.461474929093,66.9693882138122,0
0x2681,63.4164665241762,41.5572679242223,,,52.9775593365181,1
0x122d,27.6269773873146,,52.3004599487287,19.4374112835958,70.6771127687448,1
0x159d,28.5346638297717,26.6683395275385,46.0706384298748,11.6931152534499,59.9756031867333,0
0x850,50.2525076625774,38.9471499110678,36.4566258269814,10.0763670346017,53.8291263076527,1
0x19e5,58.4069680509832,42.5345992230133,46.3761309632254,6.57139699290636,49.7454006888209,1
0x22a0,57.8968227422977,39.3655256565912,38.095020893482,6.88557238342087,50.6674258178918,1
0xc88,48.7818781905177,34.3054088982127,32.5071100730861,11.8766411094739,,1
0x1fc2,46.5325806518888,22.9103478857546,42.0509251897903,19.3351424361821,60.1988996283678,0
0x2992,40.9228464792015,31.9959184762781,36.9885511690898,3.46816174562741,58.4085069850331,1
0x2199,42.7151523169112,46.986195585406,29.832412720345,6.36453241909179,60.3478263347445,1
0x1039,57.801863688093,49.0178332512239,34.5536191668513,8.63220535127423,,0
0x19f2,47.8749024272141,25.6566501512461,54.0270047362955,11.1664016140761,66.4645312192848,1
0x2427,22.029932001741,28.6239997543255,53.8503011481397,19.233217430471,72.2864468497747,0
0x29a3,24.2140537647352,21.7483690775633,41.1468746305555,16.7274778878023,62.2400072338228,0
0x2b4b,39.0554546789523,33.2726288339753,64.8669286718136,10.8334501736378,63.7993564463047,0
0xd2e,53.6273366433408,54.3103076907285,29.7011260055557,4.35115667005224,62.209307372932,0
0xa48,21.214062962047,33.8639844746096,44.5067050133886,17.5067066864597,66.5221315989237,0
0x18d7,43.9791655839139,49.1675407403716,,5.77659495870279,56.4196445140532,1
0xce2,52.0465293006019,39.5455525398052,48.7077503612796,11.5732815973021,57.5380770563398,1
0x1fe8,43.1452318011203,51.7212628528877,35.0846830612304,6.92467323441811,52.6403809364523,1
0x14de,35.6894906640856,22.8875485877227,62.0016638468791,10.808820988119,75.5534586627476,0
0x20f3,56.5302223943537,,36.3798341882872,4.89909640976758,45.3344790482554,1
0x2c9f,64.6581864684875,33.1258418349489,,5.96843066585302,46.6190912341839,1
0x1603,55.9495180381347,44.2987481657706,29.6647128939747,9.02016167585152,46.4250713924422,1
0x2bbc,40.8170739916934,34.3255724725906,,17.0382877541151,66.2182722532217,0
0x1bca,56.3300433318649,35.8790113005023,32.7957518854986,3.17244122249725,49.4993219537342,0
0x20f6,42.6397513976412,24.4162496897743,47.3143550359225,12.0094704596008,58.768645753907,0
0x2860,36.7171726996634,29.8888202656566,54.0007379167487,18.9860037565192,75.8395442102014,0
0x155b,53.3519677941616,39.1785061756326,39.1677732587093,6.96063957487605,48.9085571031623,1
0x1b0c,34.4193584917743,28.0404426972302,40.5395108482805,12.4370334638638,67.9438229090104,1
0x1637,49.5295349664561,30.4994784119789,57.0436630715626,19.409229512883,63.6124677053026,1
0x1b47,61.272764347953,38.6401601368078,25.5141850740565,6.79673791018375,52.7453342060917,1
0x21d2,51.2431669979942,35.1715497098905,32.5917771050023,16.2096514148868,53.9708144092266,0
0x2a71,44.179176523482,27.0903463843897,60.220419394001,15.3106362732334,62.5208226486538,0
0xdde,37.0020519989646,29.203920444034,,12.9856420577565,,0
0x291b,64.3774682714113,54.7139811949917,46.0153794050706,9.48237819546379,47.6100322529012,1
0x792,22.4899380609385,28.1101503320755,54.4585001119441,,73.7647495470515,1
0x19fc,22.9015068764633,,42.1509751605473,15.3380827167007,69.8858573468601,0
0x2849,29.4093340547016,15.923138380558,48.5695903437648,18.8144191181524,59.1669845779091,1
0x2117,37.4846759826054,,48.279962724537,,64.2050883355083,0
0x2bca,40.0726867867179,20.5591138393024,57.2719810878668,10.6627016553306,71.4126337780801,0
0xe3c,59.7573692845228,35.6940107414134,29.1669494318465,5.32328018215005,53.1236802922888,1
0x1045,20.7521824177685,25.6288625003757,42.8111333361662,16.859586546566,73.3310668525149,0
0x121f,22.5194619461734,16.0500861349605,59.4800096046893,14.9806050423542,67.6398732038686,0
0xbf5,37.5554918552044,32.7779300795703,47.8491134374573,15.8379569036364,64.8841090195219,0
0x167f,37.7820299205779,46.3620560578588,33.0083530792583,7.30835550776667,55.8754142126105,0
0xee4,40.0897856210758,34.3094616609119,46.0471716441498,15.736451837644,58.8078099660064,0
0x2a65,41.7397032662377,23.4991960475559,59.1176893493223,11.4729556332976,72.7846880290292,1
0x2756,46.8867664048699,17.7955033885789,48.8299588826415,12.9900641343241,62.5223462948688,0
0x28d2,53.919991025585,39.5211604126383,,3.25785844557817,46.0823726353689,1
0xddd,35.42353272171,34.2527794951302,57.9082289126675,18.6586389010477,66.0272549510092,1
0x1e2d,28.8186199096717,19.2257209071693,63.7961116210099,17.9821389951588,62.8117140562866,0
0x18d2,26.6405863273978,24.3807116753719,50.4827517473873,10.2726473462427,77.7439421397416,1
0x18c8,31.8720218192668,33.2665545997474,43.6809232258015,13.6758026655389,61.0418811582277,0
0x1436,45.3189451911355,53.759025089539,25.8757752480033,7.25409020187548,,1
0x27cf,54.1926135550386,54.0795316976108,40.5356065206018,,58.5816992609827,1
0x7e8,27.8274099989452,17.6934976598817,60.0986880182909,15.3896001503162,72.0203369622509,0
0x25df,23.4464679535388,,50.8984941161273,17.4437642010692,66.8734958975485,0
0x2ce2,28.7645998660704,18.4290026926851,56.6809870012554,14.6717381408553,72.1353035471178,0
0xb87,25.5901196041748,32.4216994480319,40.8994912344511,11.0218620940293,66.4324065066662,0
0x222f,55.6838916249517,36.6104815794656,42.9929947017241,7.82513169406399,61.7714468048734,1
0x547,52.0437287352325,44.5797490244741,38.1571437651627,,61.435344052193,1
0x1f89,40.7606287230987,21.0055579900854,54.649936660781,16.8739142795778,70.7849528671848,0
0x1236,62.7369303346576,45.5153555393696,35.000696052893,5.20739640284185,49.1996555834951,0
0x1f0a,63.6820886166741,52.5050214464123,36.5905092802449,10.1398235291534,54.4919114939884,1
0x22ad,48.3929222874566,15.8357783521849,62.9573648350961,17.7638130424924,72.8527874222522,0
0x1036,35.4020642263879,31.4275817614239,60.8349306337462,11.0455328224518,69.4132971057054,0
0x19d6,50.292780505103,53.7773189452267,35.0724512818053,7.30723627975116,62.1271071572151,0
0x21fe,35.7970512140141,,51.8708755318028,16.6422984416888,71.6874589101239,0
0x1e25,59.5108605477023,49.2069150069681,39.6999948551287,12.1895612994743,52.748372663456,1
0xf63,22.3242056782454,25.3672985141724,58.0022778553063,10.8480153373734,64.6001062789602,0
0x924,62.0217897191818,49.9194998833157,45.597412043938,,48.8515665847785,1
0x2a5a,50.4021972722585,33.8773069931978,47.624912239256,8.12295567682745,52.4918052554029,0
0x25c0,40.9244018859958,42.8046336344431,41.3188412822884,3.90689795126426,,1
0x262f,34.8278591845183,15.9052536184346,60.6464733025825,,74.4617853150878,0
0x17e2,38.8837870928559,29.7976323091715,62.2957848377629,13.7023937602753,65.945334265735,0
0x23c4,28.9327366450915,16.5929571361469,61.4099177810613,14.7008084377309,66.1137421581434,1
0x16f5,40.049736667918,35.3301686262927,43.5911461422398,9.44720165190445,52.5843727032647,0
0xa17,58.0242012146204,38.2452926923469,25.0418652081778,16.4204936980996,55.527159352499,0
0x96c,36.0484164992818,22.0918043883585,57.6802495594606,14.0019441610312,59.2892634401978,1
0x21d4,48.9306994513029,35.9132041990197,25.0531840953642,8.3933174095248,50.5136272280633,1
0x27cd,43.0336406387125,43.5337073282659,31.3971158065141,6.12851550111448,,1
0xcb8,42.8238002434011,41.7553610326251,35.554162122428,3.93139774731074,50.3192624058059,1
0x25ad,40.1371521180988,51.1372979439955,46.7205104607564,6.51308616667794,53.5049500635326,1
0xc8c,26.2384800770212,32.4188939567359,61.9772816637597,16.9039099126587,71.1217543671741,0
0xe26,21.0651613585255,16.6229670328889,59.1233061422043,17.0190350746488,60.0274015641884,0
0x2864,57.6806786898121,35.1464480539702,29.5050077138667,3.59843762306448,45.6456584716993,1
0x1210,36.6264378608567,16.3689765716507,49.792229720337,13.7717265133207,71.5023884503376,0
0x166c,55.5803511691659,50.9072265256355,38.1799346387662,11.468973916205,54.7744400853466,1
0x1493,54.3314672337292,40.7067401304203,43.3885624405223,10.9553027683476,51.4786538424498,1
0x28c9,60.4527737539739,30.5585520624225,30.2194712854995,3.32062057810102,47.0578919717403,1
0x5b7,52.6159838890335,16.9817911399867,25.786317110845,16.4291858762944,48.4240407513487,0
0xac2,55.4562802148195,49.7124558505984,29.1615359740841,3.81498445177869,,1
0x17c7,48.1504569530381,51.3395942767004,42.6381137451263,9.17113511258584,50.9266641420926,0
0x1c90,45.9025411557177,35.2735051065569,32.2940152278107,11.7072922241767,55.7847027437028,0
0x155a,43.6854965640767,30.0335325993081,45.4161755235371,16.5004635462303,71.5239934879073,0
0x562,48.8816231940303,45.2524087178379,43.4687682257,3.09071156270525,59.6899657688757,1
0x100a,55.8295731961146,44.9924756920471,37.8184228096954,5.15894644222259,50.9011240192661,1
0x91f,41.0468089592859,28.2976106877382,63.0735677792827,,74.9274101726587,0
0x2baa,64.4580024835464,52.8819656206838,45.1648795369786,9.01709946443052,56.8556826845085,1
0xe84,27.9737781928577,17.5142160853871,63.7907578494201,14.5074646063846,69.7223802893346,1
0x2ab0,52.2226107620615,,28.4666482556533,7.161405451288,56.6361132986547,1
0x16c9,21.5166594652459,39.5824696204586,58.8726353734238,8.27941527704052,74.9147381902164,0
0x1919,22.0391718245323,22.1557696002394,55.8611842105812,18.6272810267129,68.9964302821545,0
0x19fa,23.2967739780513,29.9675631271842,60.0294161283203,14.8701364925776,61.7462019332194,0
0xafb,41.8036359173455,49.9331020676213,48.2343571371458,11.7597798499716,62.8899241531453,1
0xb4e,44.4684695852051,24.05660659872,,17.4205183629041,59.2566922019796,0
0x20ad,54.0791513603904,44.1728642253236,31.7403261237868,4.32320910371976,56.3704843087642,1
0x19eb,27.3340145398429,22.5527549720317,40.3637333533593,11.4349447352735,77.4384785736283,1
0x88d,47.0222582755328,,45.1000666648878,9.89396834946845,46.7651987905162,0
0x25c8,33.1642411183532,30.4667935245609,,16.7637246651341,64.3611902407221,0
0x1940,54.8822346017962,34.5196814496892,42.7418337468386,7.04821328034995,62.764686869664,1
0x1166,38.1420850020732,,34.5061087362261,8.59444751574849,,1
0x1ad1,27.5243319856922,21.0525266461406,64.8870769788246,10.5468079546071,63.3656077528062,1
0x1535,25.746095746632,23.8212867436332,58.0977621247128,10.0683455353734,,1
0x153e,48.2446980310308,17.1440731020174,60.7616346184984,19.6222464944986,74.5173446445711,0
0x25fe,22.3508313664203,23.12210001175,40.4440265285622,13.3128442562862,74.1034687601815,0
0x2140,54.046366143047,,33.9084343089266,4.22833978555701,53.2516746769573,1
0x1380,32.3812993609252,16.801191732834,59.4233662839869,11.0093602213512,63.6980833944895,0
0x230b,24.2133439951343,25.9291556529032,56.749869047519,13.0895802062171,72.9322027971588,0
0x7ee,41.8690773497016,49.7937053240046,40.1848998417711,6.60416136028235,55.9265600009469,1
0x1800,27.4135657652029,23.8319790675056,48.1387313928479,18.6452949105751,77.1699061469413,0
0x229e,22.5006951547033,18.618006668209,50.9656320038142,12.3150712654061,67.4314980175824,0
0x12a6,48.5593124547757,54.5783324906763,38.8754680096623,5.64847669877939,54.4661118979985,1
0x25c1,45.4145973733987,35.5370913161915,26.3190559324688,,45.0858308008405,1
0x239a,24.9427708170504,28.8816475769116,59.040550650187,13.6154562168282,70.9864702412454,0
0xac3,55.7443517271175,33.3153740550542,40.1294820716027,11.414765016107,62.9669828008224,1
0x2968,42.5720013436406,18.7130749266421,60.1245798367109,11.085564661313,58.8462551333199,0
0x2033,52.5786536756906,34.5400003201015,29.2640402214527,8.73536183854987,60.2989762585904,1
0x14cf,53.9729409945547,33.8043177315968,46.0520133059309,12.6139637108536,60.4714040434594,0
0x456,32.5065230325448,24.7265625928131,51.5794484429632,17.8173719555332,62.3459858379323,0
0x1b8e,58.038904581782,51.0716159893889,48.2909197247348,5.3829633065967,55.2653262156047,1
0x273a,24.6090586965145,18.3115107984692,40.20880837268,18.5063984219268,72.4698177512885,1
0xf4d,58.7584588866703,30.5154886563033,43.2822965204773,10.4857903861217,59.7915505690357,1
0x9d3,46.8114173975127,48.6633811492696,30.91710580886,7.67710647298115,60.6718097981278,1
0x2aa9,49.1011254534178,30.4447503378235,60.859557709673,12.2822698980655,74.5562783284111,1
0x29b8,49.4516943397891,24.8727408898022,,10.6005926334496,66.8712935283337,1
